19950505,16.200000
19950602,-1.600000
19950707,23.500000
19950804,10.200000
19950901,24.800000
19951006,24.200000
19951103,15.400000
19951201,14.900000
19960105,13.300000
19960202,-1.900000
19960301,43.100000
19960405,26.700000
19960503,16.400000
19960607,32.100000
19960705,28.800000
19960802,25.600000
19960906,17.200000
19961004,22.500000
19961101,25.000000
19961206,29.800000
19970103,17.100000
19970207,23.500000
19970307,30.300000
19970404,31.600000
19970502,29.200000
19970606,25.900000
19970704,26.700000
19970801,31.300000
19970905,-3.900000
19971003,51.200000
19971107,34.100000
19971205,30.600000
19980102,30.300000
19980206,27.600000
19980306,19.600000
19980403,15.100000
19980501,27.900000
19980605,40.600000
19980703,21.800000
19980807,12.400000
19980904,34.700000
19981002,22.300000
19981106,19.800000
19981204,28.200000
19990101,34.700000
19990205,12.500000
19990305,41.100000
19990402,10.700000
19990507,37.600000
19990604,21.100000
19990702,26.100000
19990806,31.900000
19990903,16.600000
19991001,21.400000
19991105,40.000000
19991203,29.200000
20000107,29.500000
20000204,23.100000
20000303,13.000000
20000407,46.700000
20000505,28.700000
20000602,22.600000
20000707,-4.700000
20000804,17.900000
20000901,-1.500000
20001006,13.500000
20001103,-1.500000
20001208,22.500000
20010105,14.200000
20010202,-2.700000
20010309,7.100000
20010406,-2.500000
20010504,-28.200000
20010601,-3.800000
20010706,-13.100000
20010803,-11.200000
20010907,-16.000000
20011005,-24.100000
20011102,-32.500000
20011207,-29.400000
20020104,-17.100000
20020201,-13.900000
20020308,-13.400000
20020405,-2.000000
20020503,-8.000000
20020607,-0.800000
20020705,5.600000
20020802,-8.400000
20020906,-1.600000
20021004,-6.000000
20021101,12.500000
20021206,1.000000
20030110,-15.700000
20030207,9.100000
20030307,-15.100000
20030404,-21.000000
20030502,-4.400000
20030606,-1.000000
20030703,0.900000
20030801,2.400000
20030905,-4.300000
20031003,10.300000
20031107,19.600000
20031205,1.700000
20040109,12.300000
20040206,16.000000
20040305,4.600000
20040402,33.100000
20040507,24.800000
20040604,30.800000
20040702,7.400000
20040806,3.300000
20040903,13.200000
20041008,16.200000
20041105,34.500000
20041203,6.400000
20050107,12.900000
20050204,13.400000
20050304,23.900000
20050401,13.500000
20050506,36.300000
20050603,17.600000
20050708,24.300000
20050805,37.500000
20050902,19.600000
20051007,6.600000
20051104,8.400000
20051202,33.700000
20060106,15.800000
20060203,27.700000
20060310,31.500000
20060407,28.100000
20060505,18.200000
20060602,2.400000
20060707,7.700000
20060804,20.600000
20060901,18.500000
20061006,15.600000
20061103,0.300000
20061208,20.900000
20070105,17.200000
20070202,23.700000
20070309,8.800000
20070406,18.800000
20070504,7.800000
20070601,14.500000
20070706,7.100000
20070803,-3.400000
20070907,-1.700000
20071005,8.600000
20071102,8.300000
20071207,11.700000
20080104,9.700000
20080201,-1.700000
20080307,-6.300000
20080404,-8.000000
20080502,-2.000000
20080606,-4.900000
20080703,-6.200000
20080801,-5.100000
20080905,-8.400000
20081003,-15.900000
20081107,-24.000000
20081205,-53.300000
20090109,-52.400000
20090206,-59.800000
20090306,-65.100000
20090403,-69.900000
20090508,-50.400000
20090605,-32.200000
20090702,-44.300000
20090807,-27.600000
20090904,-20.100000
20091002,-21.900000
20091106,-11.100000
20091204,0.400000
20100108,-15.000000
20100205,-2.600000
20100305,-1.400000
20100402,23.000000
20100507,29.000000
20100604,43.300000
20100702,-22.100000
20100806,-5.400000
20100903,-5.700000
20101008,-4.100000
20101105,17.200000
20101203,7.100000
20110107,12.100000
20110204,6.300000
20110304,19.400000
20110401,22.100000
20110506,23.200000
20110603,2.500000
20110708,4.600000
20110805,8.500000
20110902,5.700000
20111007,15.800000
20111104,10.000000
20111202,10.000000
20120106,20.300000
20120203,28.400000
20120309,24.000000
20120406,15.400000
20120504,7.700000
20120601,7.700000
20120706,6.400000
20120803,14.100000
20120907,14.200000
20121005,14.800000
20121102,13.800000
20121207,16.100000
20130104,19.600000
20130201,11.900000
20130308,26.800000
20130405,13.800000
20130503,14.900000
20130607,19.500000
20130705,18.800000
20130802,10.400000
20130906,19.300000
20131022,16.300000
20131108,20.000000
20131206,24.100000
20140110,7.500000
20140207,12.900000
20140307,19.700000
20140404,20.300000
20140502,28.200000
20140606,22.400000
20140703,29.800000
20140801,21.200000
20140905,18.000000
20141003,25.600000
20141107,24.300000
20141205,35.300000
20150109,32.900000
20150206,23.900000
20150306,26.400000
20150403,8.500000
20150508,22.100000
20150605,25.400000
20150702,23.100000
20150807,24.500000
20150904,13.600000
20151002,13.700000
20151106,29.800000
20151204,25.200000
20160108,26.200000
20160205,17.200000
20160304,24.500000
20160401,20.800000
20160506,12.300000
20160603,1.100000
20160708,29.200000
20160805,27.500000
20160902,16.700000
20161007,19.100000
20161104,14.200000
20161202,20.400000
20170106,15.700000
20170203,23.800000
20170310,21.900000
20170407,7.900000
20170505,17.400000
20170602,15.200000
20170707,23.100000
20170804,18.900000
20170901,16.900000
20171006,1.800000
20171103,24.400000
20171208,25.200000
20180105,16.000000
20180202,23.900000
20180309,31.300000
