19950901,0.700000
19951001,0.300000
19951101,-0.100000
19951201,0.800000
19960101,0.800000
19960201,-0.200000
19960301,0.900000
19960401,0.800000
19960501,0.700000
19960601,0.300000
19960701,0.100000
19960801,0.400000
19960901,0.400000
19961001,0.400000
19961101,0.600000
19961201,0.400000
19970101,0.500000
19970201,0.600000
19970301,0.400000
19970401,0.400000
19970501,0.100000
19970601,0.000000
19970701,0.600000
19970801,1.000000
19970901,0.700000
19971001,0.200000
19971101,0.600000
19971201,0.400000
19980101,0.500000
19980201,0.000000
19980301,0.600000
19980401,0.500000
19980501,0.700000
19980601,0.900000
19980701,0.600000
19980801,0.300000
19980901,0.600000
19981001,0.700000
19981101,0.600000
19981201,0.300000
19990101,0.900000
19990201,0.000000
19990301,0.500000
19990401,0.500000
19990501,1.000000
19990601,0.500000
19990701,0.500000
19990801,0.400000
19990901,0.700000
19991001,0.800000
19991101,0.400000
19991201,0.600000
20000101,1.600000
20000201,-0.100000
20000301,1.300000
20000401,1.000000
20000501,-0.200000
20000601,0.500000
20000701,0.500000
20000801,0.300000
20000901,0.500000
20001001,1.200000
20001101,0.100000
20001201,0.200000
20010101,0.600000
20010201,0.400000
20010301,0.300000
20010401,-0.100000
20010501,0.200000
20010601,0.700000
20010701,0.200000
20010801,0.200000
20010901,0.500000
20011001,-1.300000
20011101,2.800000
20011201,-0.600000
20020101,-0.300000
20020201,0.400000
20020301,0.600000
20020401,0.200000
20020501,0.900000
20020601,-0.300000
20020701,0.600000
20020801,0.800000
20020901,0.300000
20021001,-0.300000
20021101,0.600000
20021201,0.400000
20030101,0.700000
20030201,0.400000
20030301,-0.100000
20030401,0.700000
20030501,0.400000
20030601,0.100000
20030701,0.700000
20030801,0.800000
20030901,1.200000
20031001,-0.100000
20031101,0.200000
20031201,0.800000
20040101,0.300000
20040201,0.800000
20040301,0.400000
20040401,0.600000
20040501,0.300000
20040601,0.900000
20040701,-0.100000
20040801,0.800000
20040901,0.300000
20041001,0.900000
20041101,0.500000
20041201,0.500000
20050101,0.700000
20050201,0.100000
20050301,0.600000
20050401,0.500000
20050501,1.100000
20050601,-0.400000
20050701,1.100000
20050801,1.100000
20050901,0.100000
20051001,0.600000
20051101,0.400000
20051201,0.300000
20060101,0.400000
20060201,0.800000
20060301,0.400000
20060401,0.400000
20060501,0.600000
20060601,0.300000
20060701,0.300000
20060801,0.800000
20060901,0.100000
20061001,0.300000
20061101,0.200000
20061201,0.200000
20070101,0.900000
20070201,0.400000
20070301,0.400000
20070401,0.400000
20070501,0.400000
20070601,0.400000
20070701,0.100000
20070801,0.400000
20070901,0.400000
20071001,0.400000
20071101,0.200000
20071201,0.800000
20080101,0.200000
20080229,0.400000
20080328,0.100000
20080501,0.400000
20080530,0.200000
20080627,0.800000
20080804,0.600000
20080829,0.200000
20080929,0.000000
20081031,-0.300000
20081126,-1.000000
20081224,-0.600000
20090202,-1.000000
20090302,0.600000
20090327,0.400000
20090430,-0.300000
20090601,-0.100000
20090626,0.100000
20090804,0.600000
20090828,0.300000
20091001,1.400000
20091030,-0.600000
20091125,0.600000
20091223,0.700000
20100201,0.300000
20100301,0.400000
20100329,0.500000
20100503,0.600000
20100528,0.000000
20100628,0.100000
20100803,0.000000
20100830,0.400000
20101001,0.500000
20101101,0.300000
20101124,0.700000
20101223,0.300000
20110131,0.500000
20110228,0.300000
20110328,0.900000
20110429,0.500000
20110527,0.300000
20110627,0.100000
20110802,-0.100000
20110829,0.700000
20110930,0.200000
20111028,0.700000
20111123,0.100000
20111223,0.100000
20120130,0.000000
20120301,0.400000
20120330,0.900000
20120430,0.200000
20120601,0.100000
20120629,-0.100000
20120731,0.000000
20120830,0.400000
20120928,0.500000
20121029,0.800000
20121130,-0.100000
20121221,0.400000
20130131,0.100000
20130301,0.400000
20130329,0.700000
20130429,0.100000
20130531,-0.300000
20130627,0.200000
20130802,0.600000
20130830,0.200000
20130927,0.300000
20131108,0.200000
20131206,0.400000
20131223,0.600000
20140131,0.100000
20140303,0.200000
20140328,0.500000
20140501,1.000000
20140530,0.000000
20140626,0.300000
20140801,0.400000
20140829,-0.100000
20140929,0.500000
20141031,-0.200000
20141126,0.300000
20141223,0.500000
20150202,-0.300000
20150302,-0.200000
20150330,0.200000
20150430,0.500000
20150601,0.100000
20150625,0.700000
20150803,0.300000
20150828,0.400000
20150928,0.400000
20151030,0.100000
20151125,0.000000
20151223,0.500000
20160201,0.100000
20160226,0.100000
20160328,0.200000
20160429,0.100000
20160531,1.100000
20160629,0.400000
20160802,0.500000
20160829,0.400000
20160930,-0.100000
20161031,0.700000
20161130,0.400000
20161222,0.200000
20170130,0.500000
20170301,0.200000
20170331,0.100000
20170501,0.300000
20170530,0.400000
20170630,0.200000
20170801,0.200000
20170831,0.300000
20170929,0.100000
20171030,0.900000
20171130,0.200000
20171222,0.800000
20180129,0.400000
20180301,0.200000
20180329,0.000000
